month,week_day,hour,season,holiday,workingday,weather,temp,humidity,windspeed,count 
10,2,21,4.0,0.0,1.0,2.0,27,74,0,209.0
10,2,22,4.0,0.0,1.0,1.0,27,74,0,241.0
10,2,23,4.0,0.0,1.0,2.0,27,78,0,220.0
10,3,0,4.0,0.0,1.0,3.0,26,89,0,76.0
10,3,1,4.0,0.0,1.0,2.0,25,94,0,25.0
10,3,2,4.0,0.0,1.0,1.0,26,89,0,13.0
10,3,3,4.0,0.0,1.0,2.0,25,88,0,11.0
10,3,4,4.0,0.0,1.0,2.0,26,89,0,10.0
10,3,5,4.0,0.0,1.0,3.0,26,89,7,39.0
10,3,6,4.0,0.0,1.0,3.0,25,94,6,133.0
10,3,7,4.0,0.0,1.0,2.0,26,89,6,391.0
10,3,9,4.0,0.0,1.0,2.0,26,89,13,359.0
10,3,10,4.0,0.0,1.0,2.0,27,83,9,177.0
10,3,11,4.0,0.0,1.0,2.0,29,70,7,214.0
10,3,12,4.0,0.0,1.0,2.0,30,54,13,288.0
10,3,13,4.0,0.0,1.0,2.0,30,58,22,294.0
10,3,14,4.0,0.0,1.0,1.0,29,61,17,267.0
10,3,15,4.0,0.0,1.0,1.0,30,54,19,325.0
10,3,16,4.0,0.0,1.0,1.0,29,54,19,497.0
10,3,19,4.0,0.0,1.0,1.0,27,57,7,534.0
10,3,20,4.0,0.0,1.0,1.0,26,65,7,441.0
10,3,21,4.0,0.0,1.0,1.0,25,69,0,321.0
10,3,22,4.0,0.0,1.0,1.0,26,47,9,232.0
10,3,23,4.0,0.0,1.0,1.0,25,56,6,155.0
10,4,0,4.0,0.0,1.0,1.0,23,73,0,102.0
10,4,1,4.0,0.0,1.0,1.0,22,68,7,46.0
10,4,2,4.0,0.0,1.0,1.0,22,73,6,11.0
10,4,3,4.0,0.0,1.0,1.0,22,73,0,16.0
10,4,4,4.0,0.0,1.0,1.0,22,77,0,11.0
10,4,5,4.0,0.0,1.0,1.0,21,77,0,41.0
10,4,6,4.0,0.0,1.0,1.0,21,83,0,137.0
10,4,7,4.0,0.0,1.0,1.0,21,83,7,428.0
10,4,9,4.0,0.0,1.0,1.0,25,60,6,384.0
10,4,10,4.0,0.0,1.0,1.0,27,54,0,260.0
10,4,11,4.0,0.0,1.0,1.0,29,48,13,304.0
10,4,12,4.0,0.0,1.0,1.0,30,42,11,468.0
10,4,13,4.0,0.0,1.0,1.0,29,48,0,424.0
10,4,14,4.0,0.0,1.0,1.0,30,37,15,400.0
10,4,15,4.0,0.0,1.0,1.0,30,39,17,470.0
10,4,16,4.0,0.0,1.0,1.0,30,37,0,634.0
10,4,19,4.0,0.0,1.0,1.0,25,73,11,500.0
10,4,20,4.0,0.0,1.0,1.0,25,78,9,372.0
10,4,21,4.0,0.0,1.0,1.0,25,69,15,267.0
10,4,22,4.0,0.0,1.0,1.0,25,73,19,264.0
10,4,23,4.0,0.0,1.0,1.0,24,78,15,171.0
10,5,0,4.0,0.0,0.0,1.0,23,83,11,191.0
10,5,1,4.0,0.0,0.0,1.0,23,83,17,141.0
10,5,2,4.0,0.0,0.0,1.0,23,78,13,75.0
10,5,3,4.0,0.0,0.0,1.0,22,77,15,56.0
10,5,4,4.0,0.0,0.0,1.0,22,83,17,11.0
10,5,5,4.0,0.0,0.0,1.0,22,83,13,10.0
10,5,6,4.0,0.0,0.0,1.0,22,88,17,30.0
10,5,7,4.0,0.0,0.0,1.0,22,83,20,84.0
10,5,8,4.0,0.0,0.0,1.0,23,83,13,206.0
10,5,9,4.0,0.0,0.0,1.0,25,73,13,395.0
10,5,10,4.0,0.0,0.0,1.0,25,69,19,539.0
10,5,14,4.0,0.0,0.0,2.0,25,56,28,576.0
10,5,15,4.0,0.0,0.0,1.0,25,46,28,620.0
10,5,17,4.0,0.0,0.0,1.0,22,49,26,610.0
10,5,18,4.0,0.0,0.0,1.0,21,48,28,495.0
10,5,19,4.0,0.0,0.0,1.0,20,55,15,341.0
10,5,20,4.0,0.0,0.0,1.0,20,55,17,247.0
10,5,21,4.0,0.0,0.0,1.0,19,59,9,215.0
10,5,22,4.0,0.0,0.0,1.0,18,62,9,185.0
10,5,23,4.0,0.0,0.0,1.0,18,62,9,179.0
10,6,0,4.0,0.0,0.0,1.0,18,62,11,127.0
10,6,1,4.0,0.0,0.0,1.0,18,54,15,109.0
10,6,2,4.0,0.0,0.0,1.0,17,62,9,74.0
10,6,3,4.0,0.0,0.0,2.0,18,62,9,22.0
10,6,4,4.0,0.0,0.0,2.0,18,54,17,11.0
10,6,5,4.0,0.0,0.0,2.0,18,54,9,10.0
10,6,6,4.0,0.0,0.0,2.0,18,54,13,23.0
10,6,7,4.0,0.0,0.0,3.0,17,58,11,35.0
10,6,8,4.0,0.0,0.0,3.0,17,67,9,62.0
10,6,9,4.0,0.0,0.0,3.0,16,71,9,86.0
10,6,10,4.0,0.0,0.0,2.0,17,67,13,185.0
10,6,11,4.0,0.0,0.0,2.0,17,71,7,336.0
10,6,12,4.0,0.0,0.0,2.0,17,71,0,392.0
10,6,13,4.0,0.0,0.0,2.0,18,72,6,320.0
10,6,14,4.0,0.0,0.0,2.0,18,67,0,314.0
10,6,15,4.0,0.0,0.0,3.0,17,77,9,306.0
10,6,16,4.0,0.0,0.0,3.0,16,82,11,333.0
10,6,17,4.0,0.0,0.0,3.0,16,82,15,157.0
10,6,18,4.0,0.0,0.0,3.0,16,82,13,106.0
10,6,19,4.0,0.0,0.0,2.0,16,82,7,114.0
10,6,20,4.0,0.0,0.0,1.0,16,82,9,116.0
10,6,21,4.0,0.0,0.0,1.0,16,87,7,113.0
10,6,22,4.0,0.0,0.0,1.0,16,87,9,79.0
10,6,23,4.0,0.0,0.0,1.0,15,93,9,80.0
10,0,0,4.0,1.0,0.0,1.0,16,76,19,51.0
10,0,1,4.0,1.0,0.0,1.0,14,87,11,37.0
10,0,2,4.0,1.0,0.0,1.0,14,81,13,15.0
10,0,3,4.0,1.0,0.0,1.0,14,81,7,10.0
10,0,4,4.0,1.0,0.0,1.0,13,87,9,7.0
10,0,5,4.0,1.0,0.0,1.0,14,76,15,19.0
10,0,6,4.0,1.0,0.0,1.0,14,76,7,59.0
10,0,7,4.0,1.0,0.0,2.0,14,76,11,154.0
10,0,8,4.0,1.0,0.0,2.0,15,71,15,397.0
10,0,9,4.0,1.0,0.0,2.0,16,66,11,332.0
10,0,10,4.0,1.0,0.0,2.0,16,68,9,298.0
10,0,11,4.0,1.0,0.0,2.0,16,62,6,308.0
10,0,12,4.0,1.0,0.0,2.0,17,63,11,341.0
10,0,13,4.0,1.0,0.0,2.0,17,62,13,405.0
10,0,14,4.0,1.0,0.0,2.0,17,58,7,420.0
10,0,15,4.0,1.0,0.0,3.0,17,58,13,370.0
10,0,16,4.0,1.0,0.0,3.0,17,58,13,377.0
10,0,17,4.0,1.0,0.0,2.0,17,66,17,497.0
10,0,18,4.0,1.0,0.0,2.0,17,66,19,456.0
10,0,19,4.0,1.0,0.0,2.0,16,71,17,371.0
10,0,20,4.0,1.0,0.0,3.0,16,71,15,227.0
10,0,21,4.0,1.0,0.0,2.0,16,76,15,151.0
10,0,22,4.0,1.0,0.0,3.0,16,76,17,107.0
10,0,23,4.0,1.0,0.0,2.0,16,71,15,69.0
10,1,0,4.0,0.0,1.0,2.0,16,82,15,31.0
10,1,1,4.0,0.0,1.0,3.0,15,87,15,13.0
10,1,2,4.0,0.0,1.0,3.0,15,87,17,7.0
10,1,3,4.0,0.0,1.0,3.0,15,87,19,3.0
10,1,4,4.0,0.0,1.0,3.0,15,87,11,7.0
10,1,5,4.0,0.0,1.0,2.0,16,82,13,19.0
10,1,6,4.0,0.0,1.0,2.0,16,82,17,143.0
10,1,7,4.0,0.0,1.0,1.0,16,83,17,362.0
10,1,9,4.0,0.0,1.0,2.0,17,77,15,382.0
10,1,10,4.0,0.0,1.0,2.0,18,75,15,164.0
10,1,11,4.0,0.0,1.0,2.0,20,69,13,193.0
10,1,12,4.0,0.0,1.0,2.0,20,69,13,260.0
10,1,13,4.0,0.0,1.0,2.0,20,67,9,238.0
10,1,14,4.0,0.0,1.0,2.0,22,64,13,244.0
10,1,15,4.0,0.0,1.0,2.0,21,63,11,254.0
10,1,16,4.0,0.0,1.0,2.0,20,72,11,424.0
10,1,19,4.0,0.0,1.0,2.0,20,72,11,514.0
10,1,20,4.0,0.0,1.0,2.0,20,72,11,360.0
10,1,21,4.0,0.0,1.0,2.0,20,77,9,225.0
10,1,22,4.0,0.0,1.0,2.0,20,77,6,162.0
10,1,23,4.0,0.0,1.0,2.0,20,77,6,84.0
10,2,0,4.0,0.0,1.0,2.0,19,88,6,33.0
10,2,1,4.0,0.0,1.0,2.0,19,88,0,8.0
10,2,2,4.0,0.0,1.0,2.0,19,88,0,8.0
10,2,3,4.0,0.0,1.0,2.0,19,88,0,6.0
10,2,4,4.0,0.0,1.0,2.0,19,88,7,6.0
10,2,5,4.0,0.0,1.0,2.0,19,88,6,40.0
10,2,6,4.0,0.0,1.0,2.0,19,88,6,175.0
10,2,7,4.0,0.0,1.0,1.0,19,82,7,507.0
10,2,9,4.0,0.0,1.0,1.0,22,60,19,366.0
10,2,10,4.0,0.0,1.0,1.0,23,52,20,217.0
10,2,11,4.0,0.0,1.0,1.0,22,52,13,291.0
10,2,12,4.0,0.0,1.0,1.0,22,56,15,390.0
10,2,13,4.0,0.0,1.0,1.0,23,49,0,297.0
10,2,14,4.0,0.0,1.0,1.0,25,40,11,271.0
10,2,15,4.0,0.0,1.0,1.0,25,40,11,319.0
10,2,16,4.0,0.0,1.0,1.0,25,40,15,566.0
10,2,19,4.0,0.0,1.0,2.0,23,46,39,566.0
10,2,20,4.0,0.0,1.0,1.0,21,48,33,392.0
10,2,21,4.0,0.0,1.0,1.0,20,51,24,269.0
10,2,22,4.0,0.0,1.0,1.0,19,55,20,197.0
10,2,23,4.0,0.0,1.0,1.0,18,58,13,136.0
10,3,0,4.0,0.0,1.0,1.0,18,51,9,42.0
10,3,1,4.0,0.0,1.0,1.0,18,47,13,11.0
10,3,2,4.0,0.0,1.0,1.0,17,50,9,11.0
10,3,3,4.0,0.0,1.0,1.0,17,47,20,3.0
10,3,4,4.0,0.0,1.0,1.0,16,50,17,10.0
10,3,5,4.0,0.0,1.0,1.0,15,50,11,42.0
10,3,6,4.0,0.0,1.0,1.0,15,50,11,159.0
10,3,7,4.0,0.0,1.0,1.0,15,50,17,478.0
10,3,9,4.0,0.0,1.0,1.0,16,43,26,355.0
10,3,10,4.0,0.0,1.0,1.0,18,41,24,204.0
10,3,11,4.0,0.0,1.0,1.0,19,36,0,251.0
10,3,12,4.0,0.0,1.0,1.0,19,36,0,326.0
10,3,13,4.0,0.0,1.0,1.0,20,31,7,291.0
10,3,14,4.0,0.0,1.0,1.0,21,32,6,348.0
10,3,15,4.0,0.0,1.0,1.0,21,34,11,460.0
10,3,16,4.0,0.0,1.0,1.0,20,36,9,481.0
10,3,20,4.0,0.0,1.0,1.0,17,62,11,415.0
10,3,21,4.0,0.0,1.0,1.0,17,62,9,260.0
10,3,22,4.0,0.0,1.0,1.0,16,66,11,177.0
10,3,23,4.0,0.0,1.0,1.0,17,58,6,186.0
10,4,0,4.0,0.0,1.0,1.0,16,66,7,68.0
10,4,1,4.0,0.0,1.0,1.0,16,66,6,37.0
10,4,2,4.0,0.0,1.0,1.0,16,66,6,16.0
10,4,3,4.0,0.0,1.0,1.0,15,76,6,6.0
10,4,4,4.0,0.0,1.0,1.0,15,76,7,8.0
10,4,5,4.0,0.0,1.0,1.0,15,81,6,35.0
10,4,6,4.0,0.0,1.0,1.0,14,81,6,143.0
10,4,7,4.0,0.0,1.0,1.0,15,81,6,392.0
10,4,9,4.0,0.0,1.0,1.0,20,39,20,400.0
10,4,10,4.0,0.0,1.0,1.0,21,36,20,275.0
10,4,11,4.0,0.0,1.0,1.0,22,37,24,313.0
10,4,12,4.0,0.0,1.0,1.0,22,39,31,387.0
10,4,13,4.0,0.0,1.0,1.0,23,37,26,381.0
10,4,14,4.0,0.0,1.0,1.0,23,37,31,371.0
10,4,15,4.0,0.0,1.0,1.0,21,42,30,455.0
10,4,16,4.0,0.0,1.0,1.0,19,41,24,520.0
10,4,18,4.0,0.0,1.0,1.0,18,38,20,642.0
10,4,19,4.0,0.0,1.0,1.0,17,41,15,493.0
10,4,20,4.0,0.0,1.0,1.0,17,47,9,308.0
10,4,21,4.0,0.0,1.0,1.0,16,54,13,190.0
10,4,22,4.0,0.0,1.0,1.0,16,47,20,160.0
10,4,23,4.0,0.0,1.0,1.0,15,57,13,100.0
10,5,0,4.0,0.0,0.0,1.0,15,57,6,249.0
10,5,1,4.0,0.0,0.0,1.0,14,53,9,146.0
10,5,2,4.0,0.0,0.0,1.0,14,53,13,67.0
10,5,3,4.0,0.0,0.0,1.0,13,66,15,15.0
10,5,4,4.0,0.0,0.0,1.0,12,65,11,11.0
10,5,5,4.0,0.0,0.0,1.0,12,61,13,11.0
10,5,6,4.0,0.0,0.0,1.0,12,61,13,28.0
10,5,7,4.0,0.0,0.0,1.0,12,61,11,70.0
10,5,8,4.0,0.0,0.0,1.0,14,53,7,174.0
10,5,9,4.0,0.0,0.0,1.0,15,50,6,266.0
10,5,10,4.0,0.0,0.0,1.0,16,43,0,347.0
10,5,11,4.0,0.0,0.0,1.0,17,35,9,527.0
10,5,12,4.0,0.0,0.0,1.0,18,35,0,573.0
10,5,14,4.0,0.0,0.0,1.0,20,33,13,597.0
10,5,15,4.0,0.0,0.0,1.0,20,36,13,615.0
10,5,16,4.0,0.0,0.0,1.0,20,31,13,637.0
10,5,17,4.0,0.0,0.0,1.0,19,38,11,528.0
10,5,18,4.0,0.0,0.0,1.0,19,44,9,473.0
10,5,19,4.0,0.0,0.0,1.0,18,44,11,332.0
10,5,20,4.0,0.0,0.0,1.0,16,54,6,255.0
10,5,21,4.0,0.0,0.0,1.0,16,58,13,204.0
10,5,22,4.0,0.0,0.0,1.0,16,62,0,189.0
10,5,23,4.0,0.0,0.0,1.0,17,58,20,125.0
10,6,0,4.0,0.0,0.0,1.0,16,71,17,111.0
10,6,1,4.0,0.0,0.0,1.0,17,77,19,112.0
10,6,2,4.0,0.0,0.0,1.0,16,76,6,66.0
10,6,3,4.0,0.0,0.0,1.0,17,77,20,28.0
10,6,4,4.0,0.0,0.0,1.0,17,77,19,12.0
10,6,5,4.0,0.0,0.0,1.0,16,82,13,11.0
10,6,6,4.0,0.0,0.0,1.0,16,82,11,24.0
10,6,7,4.0,0.0,0.0,1.0,17,82,15,51.0
10,6,8,4.0,0.0,0.0,1.0,18,77,13,132.0
10,6,9,4.0,0.0,0.0,2.0,20,67,19,223.0
10,6,10,4.0,0.0,0.0,1.0,22,56,13,428.0
10,6,11,4.0,0.0,0.0,1.0,23,52,20,494.0
10,6,12,4.0,0.0,0.0,1.0,25,46,22,562.0
10,6,13,4.0,0.0,0.0,1.0,26,41,30,619.0
10,6,14,4.0,0.0,0.0,1.0,27,39,28,617.0
10,6,15,4.0,0.0,0.0,1.0,27,39,28,568.0
10,6,16,4.0,0.0,0.0,1.0,26,41,20,581.0
10,6,17,4.0,0.0,0.0,1.0,26,44,13,539.0
10,6,18,4.0,0.0,0.0,1.0,24,60,17,453.0
10,6,19,4.0,0.0,0.0,1.0,23,64,15,336.0
10,6,20,4.0,0.0,0.0,1.0,22,73,15,246.0
10,6,21,4.0,0.0,0.0,1.0,23,73,30,196.0
10,6,22,4.0,0.0,0.0,1.0,23,73,26,125.0
10,6,23,4.0,0.0,0.0,2.0,23,68,19,105.0
10,0,0,4.0,0.0,1.0,2.0,23,73,17,48.0
10,0,1,4.0,0.0,1.0,2.0,24,64,26,29.0
10,0,2,4.0,0.0,1.0,2.0,24,64,24,6.0
10,0,3,4.0,0.0,1.0,2.0,23,73,17,4.0
10,0,4,4.0,0.0,1.0,2.0,23,68,15,10.0
10,0,5,4.0,0.0,1.0,2.0,23,73,19,40.0
10,0,6,4.0,0.0,1.0,2.0,23,73,20,147.0
10,0,7,4.0,0.0,1.0,2.0,24,68,22,476.0
10,0,9,4.0,0.0,1.0,3.0,25,69,26,359.0
10,0,10,4.0,0.0,1.0,2.0,25,73,26,168.0
10,0,11,4.0,0.0,1.0,2.0,25,73,26,263.0
10,0,12,4.0,0.0,1.0,3.0,25,78,22,284.0
10,0,13,4.0,0.0,1.0,2.0,23,88,15,146.0
10,0,14,4.0,0.0,1.0,2.0,25,78,19,185.0
10,0,15,4.0,0.0,1.0,1.0,25,78,22,260.0
10,0,16,4.0,0.0,1.0,1.0,23,64,20,447.0
10,0,18,4.0,0.0,1.0,3.0,22,77,9,592.0
10,0,19,4.0,0.0,1.0,3.0,21,83,6,239.0
10,0,20,4.0,0.0,1.0,2.0,21,72,26,256.0
10,0,21,4.0,0.0,1.0,1.0,21,59,22,206.0
10,0,22,4.0,0.0,1.0,1.0,20,59,19,126.0
10,0,23,4.0,0.0,1.0,1.0,19,63,15,81.0
10,1,0,4.0,0.0,1.0,1.0,19,63,26,48.0
10,1,1,4.0,0.0,1.0,1.0,18,67,13,13.0
10,1,2,4.0,0.0,1.0,1.0,18,67,9,3.0
10,1,3,4.0,0.0,1.0,1.0,17,67,7,2.0
10,1,4,4.0,0.0,1.0,1.0,17,67,11,7.0
10,1,5,4.0,0.0,1.0,1.0,17,67,17,52.0
10,1,6,4.0,0.0,1.0,1.0,17,67,11,172.0
10,1,7,4.0,0.0,1.0,1.0,17,67,6,525.0
10,1,9,4.0,0.0,1.0,1.0,20,55,17,355.0
10,1,10,4.0,0.0,1.0,1.0,20,48,19,222.0
10,1,11,4.0,0.0,1.0,1.0,20,45,28,228.0
10,1,12,4.0,0.0,1.0,2.0,21,45,22,325.0
10,1,13,4.0,0.0,1.0,1.0,21,45,19,328.0
10,1,14,4.0,0.0,1.0,1.0,22,39,17,308.0
10,1,15,4.0,0.0,1.0,1.0,22,41,22,346.0
10,1,16,4.0,0.0,1.0,1.0,22,39,19,446.0
10,1,19,4.0,0.0,1.0,1.0,20,48,0,531.0
10,1,20,4.0,0.0,1.0,1.0,19,55,0,432.0
10,1,21,4.0,0.0,1.0,1.0,19,63,0,195.0
10,1,22,4.0,0.0,1.0,1.0,16,71,6,181.0
10,1,23,4.0,0.0,1.0,1.0,16,71,0,199.0
10,2,0,4.0,0.0,1.0,1.0,16,76,0,49.0
10,2,1,4.0,0.0,1.0,1.0,16,76,0,17.0
10,2,2,4.0,0.0,1.0,1.0,16,76,0,16.0
10,2,3,4.0,0.0,1.0,1.0,15,87,0,7.0
10,2,4,4.0,0.0,1.0,1.0,15,81,6,4.0
10,2,5,4.0,0.0,1.0,2.0,15,81,0,41.0
10,2,6,4.0,0.0,1.0,1.0,16,82,0,178.0
10,2,7,4.0,0.0,1.0,1.0,15,81,7,464.0
10,2,9,4.0,0.0,1.0,2.0,17,77,0,382.0
10,2,10,4.0,0.0,1.0,2.0,19,67,0,228.0
10,2,11,4.0,0.0,1.0,2.0,20,51,6,234.0
10,2,12,4.0,0.0,1.0,2.0,21,48,11,332.0
10,2,13,4.0,0.0,1.0,2.0,22,49,9,310.0
10,2,14,4.0,0.0,1.0,2.0,23,43,11,270.0
10,2,15,4.0,0.0,1.0,2.0,24,43,15,301.0
10,2,16,4.0,0.0,1.0,1.0,23,52,13,466.0
10,2,19,4.0,0.0,1.0,1.0,20,72,13,516.0
10,2,20,4.0,0.0,1.0,1.0,20,72,9,414.0
10,2,21,4.0,0.0,1.0,1.0,19,82,13,329.0
10,2,22,4.0,0.0,1.0,1.0,19,88,17,215.0
10,2,23,4.0,0.0,1.0,1.0,19,88,15,99.0
10,3,0,4.0,0.0,1.0,1.0,19,88,13,57.0
10,3,1,4.0,0.0,1.0,1.0,19,82,15,14.0
10,3,2,4.0,0.0,1.0,1.0,19,82,13,14.0
10,3,3,4.0,0.0,1.0,1.0,18,88,15,5.0
10,3,4,4.0,0.0,1.0,1.0,18,88,15,5.0
10,3,5,4.0,0.0,1.0,1.0,18,82,15,42.0
10,3,6,4.0,0.0,1.0,1.0,18,88,20,153.0
10,3,7,4.0,0.0,1.0,1.0,18,88,17,508.0
10,3,9,4.0,0.0,1.0,2.0,20,77,11,387.0
10,3,10,4.0,0.0,1.0,2.0,21,68,15,218.0
10,3,11,4.0,0.0,1.0,2.0,23,56,15,268.0
10,3,12,4.0,0.0,1.0,2.0,25,53,17,377.0
10,3,13,4.0,0.0,1.0,1.0,25,53,24,332.0
10,3,14,4.0,0.0,1.0,2.0,25,50,20,285.0
10,3,15,4.0,0.0,1.0,2.0,25,60,13,353.0
10,3,16,4.0,0.0,1.0,1.0,25,56,19,450.0
10,3,19,4.0,0.0,1.0,2.0,23,68,20,513.0
10,3,20,4.0,0.0,1.0,2.0,23,68,17,387.0
10,3,21,4.0,0.0,1.0,2.0,22,77,13,283.0
10,3,22,4.0,0.0,1.0,2.0,22,83,13,229.0
10,3,23,4.0,0.0,1.0,2.0,22,83,0,117.0
10,4,0,4.0,0.0,1.0,2.0,23,83,7,56.0
10,4,1,4.0,0.0,1.0,3.0,22,88,0,16.0
10,4,2,4.0,0.0,1.0,2.0,22,88,0,10.0
10,4,3,4.0,0.0,1.0,2.0,23,83,0,5.0
10,4,4,4.0,0.0,1.0,2.0,23,83,0,6.0
10,4,5,4.0,0.0,1.0,2.0,22,88,0,36.0
10,4,6,4.0,0.0,1.0,3.0,22,94,11,131.0
10,4,7,4.0,0.0,1.0,3.0,22,94,0,154.0
10,4,8,4.0,0.0,1.0,2.0,22,94,7,467.0
10,4,9,4.0,0.0,1.0,2.0,22,94,7,389.0
10,4,10,4.0,0.0,1.0,2.0,24,88,13,224.0
10,4,11,4.0,0.0,1.0,1.0,25,83,13,252.0
10,4,12,4.0,0.0,1.0,1.0,26,69,15,332.0
10,4,13,4.0,0.0,1.0,1.0,25,73,15,375.0
10,4,14,4.0,0.0,1.0,1.0,27,61,17,365.0
10,4,15,4.0,0.0,1.0,1.0,26,65,20,395.0
10,4,16,4.0,0.0,1.0,3.0,25,69,24,565.0
10,4,17,4.0,0.0,1.0,3.0,25,69,24,425.0
10,4,18,4.0,0.0,1.0,1.0,23,83,7,233.0
10,4,19,4.0,0.0,1.0,1.0,22,88,11,232.0
10,4,20,4.0,0.0,1.0,1.0,21,77,13,229.0
10,4,21,4.0,0.0,1.0,1.0,20,77,0,206.0
10,4,22,4.0,0.0,1.0,1.0,20,77,6,190.0
10,4,23,4.0,0.0,1.0,1.0,19,88,7,131.0
11,3,0,4.0,0.0,1.0,1.0,15,57,6,60.0
11,3,1,4.0,0.0,1.0,1.0,12,75,7,30.0
11,3,2,4.0,0.0,1.0,1.0,13,66,9,20.0
11,3,3,4.0,0.0,1.0,1.0,14,61,9,15.0
11,3,4,4.0,0.0,1.0,2.0,14,66,7,10.0
11,3,5,4.0,0.0,1.0,1.0,14,66,9,40.0
11,3,6,4.0,0.0,1.0,1.0,14,61,11,148.0
11,3,7,4.0,0.0,1.0,2.0,15,57,11,420.0
11,3,9,4.0,0.0,1.0,3.0,15,57,7,331.0
11,3,10,4.0,0.0,1.0,3.0,15,62,13,146.0
11,3,11,4.0,0.0,1.0,3.0,15,62,13,170.0
11,3,12,4.0,0.0,1.0,3.0,16,62,11,221.0
11,3,13,4.0,0.0,1.0,2.0,16,58,11,248.0
11,3,14,4.0,0.0,1.0,2.0,16,50,15,185.0
11,3,15,4.0,0.0,1.0,2.0,16,54,11,214.0
11,3,16,4.0,0.0,1.0,2.0,16,54,11,344.0
11,3,19,4.0,0.0,1.0,2.0,16,50,11,452.0
11,3,20,4.0,0.0,1.0,2.0,16,54,17,296.0
11,3,21,4.0,0.0,1.0,2.0,16,54,9,267.0
11,3,22,4.0,0.0,1.0,1.0,15,57,11,202.0
11,3,23,4.0,0.0,1.0,1.0,14,57,11,120.0
11,4,0,4.0,0.0,1.0,1.0,14,57,11,50.0
11,4,1,4.0,0.0,1.0,1.0,13,66,11,24.0
11,4,2,4.0,0.0,1.0,1.0,13,66,11,10.0
11,4,3,4.0,0.0,1.0,1.0,12,70,11,3.0
11,4,4,4.0,0.0,1.0,1.0,12,70,7,7.0
11,4,5,4.0,0.0,1.0,2.0,13,66,11,26.0
11,4,6,4.0,0.0,1.0,1.0,12,70,11,122.0
11,4,7,4.0,0.0,1.0,2.0,12,70,9,357.0
11,4,9,4.0,0.0,1.0,1.0,14,53,7,382.0
11,4,10,4.0,0.0,1.0,1.0,16,46,20,204.0
11,4,11,4.0,0.0,1.0,1.0,17,41,28,221.0
11,4,12,4.0,0.0,1.0,1.0,17,41,24,292.0
11,4,13,4.0,0.0,1.0,1.0,16,43,24,294.0
11,4,14,4.0,0.0,1.0,2.0,16,40,33,262.0
11,4,15,4.0,0.0,1.0,2.0,16,40,28,306.0
11,4,16,4.0,0.0,1.0,1.0,16,40,22,421.0
11,4,17,4.0,0.0,1.0,1.0,16,40,22,638.0
11,4,18,4.0,0.0,1.0,2.0,16,43,22,522.0
11,4,19,4.0,0.0,1.0,2.0,16,43,20,374.0
11,4,20,4.0,0.0,1.0,2.0,15,46,28,221.0
11,4,21,4.0,0.0,1.0,2.0,15,46,24,156.0
11,4,22,4.0,0.0,1.0,1.0,15,46,17,149.0
11,4,23,4.0,0.0,1.0,1.0,14,53,20,119.0
11,5,0,4.0,0.0,0.0,1.0,14,53,11,108.0
11,5,1,4.0,0.0,0.0,2.0,14,49,22,89.0
11,5,2,4.0,0.0,0.0,2.0,14,49,17,46.0
11,5,3,4.0,0.0,0.0,2.0,14,49,17,28.0
11,5,4,4.0,0.0,0.0,2.0,13,49,20,16.0
11,5,5,4.0,0.0,0.0,2.0,13,49,17,9.0
11,5,6,4.0,0.0,0.0,2.0,13,49,13,21.0
11,5,7,4.0,0.0,0.0,2.0,13,49,17,59.0
11,5,8,4.0,0.0,0.0,2.0,14,46,20,142.0
11,5,9,4.0,0.0,0.0,2.0,14,49,20,219.0
11,5,10,4.0,0.0,0.0,1.0,15,46,26,328.0
11,5,11,4.0,0.0,0.0,2.0,15,46,26,340.0
11,5,12,4.0,0.0,0.0,2.0,15,46,31,394.0
11,5,13,4.0,0.0,0.0,2.0,15,46,24,449.0
11,5,14,4.0,0.0,0.0,2.0,15,50,22,455.0
11,5,15,4.0,0.0,0.0,2.0,15,46,30,448.0
11,5,16,4.0,0.0,0.0,2.0,15,46,22,400.0
11,5,17,4.0,0.0,0.0,2.0,15,46,20,410.0
11,5,18,4.0,0.0,0.0,2.0,15,46,19,297.0
11,5,19,4.0,0.0,0.0,1.0,15,50,11,239.0
11,5,20,4.0,0.0,0.0,1.0,14,53,9,181.0
11,5,21,4.0,0.0,0.0,1.0,14,53,7,166.0
11,5,22,4.0,0.0,0.0,1.0,13,57,7,146.0
11,5,23,4.0,0.0,0.0,1.0,13,57,7,148.0
11,6,0,4.0,0.0,0.0,1.0,12,61,7,102.0
11,6,1,4.0,0.0,0.0,1.0,11,81,6,165.0
11,6,2,4.0,0.0,0.0,1.0,12,65,0,37.0
11,6,3,4.0,0.0,0.0,1.0,11,61,7,11.0
11,6,4,4.0,0.0,0.0,1.0,11,65,9,9.0
11,6,5,4.0,0.0,0.0,1.0,11,65,7,5.0
11,6,6,4.0,0.0,0.0,1.0,11,61,9,16.0
11,6,7,4.0,0.0,0.0,1.0,11,65,7,50.0
11,6,8,4.0,0.0,0.0,1.0,12,56,9,149.0
11,6,9,4.0,0.0,0.0,1.0,13,53,0,217.0
11,6,10,4.0,0.0,0.0,1.0,14,49,13,360.0
11,6,11,4.0,0.0,0.0,1.0,16,46,15,445.0
11,6,12,4.0,0.0,0.0,1.0,16,46,15,504.0
11,6,13,4.0,0.0,0.0,1.0,16,43,15,493.0
11,6,14,4.0,0.0,0.0,1.0,16,40,13,509.0
